cod_ine,anio,precio_m2,num_tasaciones,trimestres_disponibles,renta_media,superficie_ref_m2,precio_vivienda,ratio_asequibilidad,puntuacion_asequibilidad,metodo_normalizacion,fuente_precio,fuente_renta
41039,2016,828.0435684647302,241,4,21304.0,90.0,74523.92116182572,3.4981187176974147,50.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41059,2016,1259.1905511811024,508,4,32807.0,90.0,113327.14960629921,3.4543588138598227,51.773049645390074,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41065,2016,865.8238095238096,147,4,22237.0,90.0,77924.14285714287,3.504256098266082,49.645390070921984,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41069,2016,894.3995594713657,227,4,19586.0,90.0,80495.96035242292,4.10987237580021,29.078014184397162,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41081,2016,998.2022471910112,356,4,23286.0,90.0,89838.20224719102,3.858034967241734,34.751773049645394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41091,2016,1470.3686617806734,7368,4,29394.0,90.0,132333.1795602606,4.502047341643213,20.21276595744681,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
41095,2016,849.7060606060606,528,4,22002.0,90.0,76473.54545454546,3.4757542702729505,50.709219858156025,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
42173,2016,1089.7592741935484,248,4,30847.0,90.0,98078.33467741936,3.179509666334469,66.31205673758865,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43038,2016,1546.8920731707317,656,4,29625.0,90.0,139220.28658536586,4.699418956468046,15.957446808510639,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43123,2016,947.1893601725377,1391,4,29413.0,90.0,85247.0424155284,2.898277714463958,76.95035460992908,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43148,2016,1046.242643678161,1740,4,33044.0,90.0,94161.83793103448,2.8495895754459046,79.7872340425532,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43155,2016,675.7885802469136,324,4,29019.0,90.0,60820.972222222226,2.095901727220863,99.64539007092199,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
43163,2016,1117.7302139037433,748,4,26613.0,90.0,100595.7192513369,3.7799466144867884,38.297872340425535,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
44216,2016,977.2491304347826,230,4,32018.0,90.0,87952.42173913044,2.74696800984229,83.68794326241135,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45165,2016,711.9265536723163,708,4,23622.0,90.0,64073.38983050847,2.712445594382714,84.7517730496454,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
45168,2016,1244.422061482821,553,4,35064.0,90.0,111997.98553345389,3.194101800520588,65.60283687943263,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46005,2016,711.84064171123,187,4,23652.0,90.0,64065.657754010695,2.7086782409103116,85.46099290780141,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46017,2016,671.4692771084337,332,4,26831.0,90.0,60432.23493975904,2.252328833802655,97.51773049645391,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46021,2016,842.4050847457628,236,4,24347.0,90.0,75816.45762711865,3.113995877402499,68.79432624113475,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46029,2016,650.7545851528383,229,4,24981.0,90.0,58567.91266375545,2.3444983252774287,95.74468085106383,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46078,2016,747.2267175572517,262,4,23665.0,90.0,67250.40458015265,2.8417665151131484,80.1418439716312,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46102,2016,767.3424657534247,146,4,24073.0,90.0,69060.82191780822,2.868808288032577,78.36879432624113,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46110,2016,676.1123893805311,226,4,23628.0,90.0,60850.1150442478,2.5753392180568735,89.71631205673759,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46131,2016,838.7946977730649,943,4,24590.0,90.0,75491.52279957583,3.0700090605764876,69.50354609929079,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46145,2016,683.738775510204,245,4,25709.0,90.0,61536.489795918365,2.393577727485253,94.32624113475177,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46159,2016,799.9714975845411,207,4,24089.0,90.0,71997.4347826087,2.988809613624837,73.04964539007092,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46169,2016,872.6282051282051,312,4,25709.0,90.0,78536.53846153845,3.054826654538817,69.8581560283688,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46181,2016,812.0284403669726,327,4,23313.0,90.0,73082.55963302754,3.1348414889987364,67.37588652482269,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46184,2016,545.8164222873901,341,4,24843.0,90.0,49123.47800586511,1.9773569217028986,100.0,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46190,2016,916.4530844155844,616,4,28782.0,90.0,82480.7775974026,2.86570695564598,78.72340425531915,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46220,2016,782.6290322580645,589,4,26789.0,90.0,70436.6129032258,2.6293110195686964,88.29787234042553,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46235,2016,878.1838509316771,322,4,24841.0,90.0,79036.54658385094,3.1816974591945146,65.95744680851064,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46244,2016,776.1034482758621,667,4,26037.0,90.0,69849.3103448276,2.682694256052064,86.87943262411348,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
46250,2016,1181.3514696782179,6464,4,30725.0,90.0,106321.6322710396,3.4604274132152844,51.41843971631206,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
47186,2016,1211.1840811965812,1872,4,30946.0,90.0,109006.56730769231,3.5224768082366804,48.58156028368794,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48013,2016,1785.2225589225588,297,4,30047.0,90.0,160670.0303030303,5.347290255367601,9.21985815602837,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48015,2016,1811.6559633027523,109,3,29215.0,90.0,163049.0366972477,5.581004165574113,7.092198581560283,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48020,2016,2339.243472906404,1624,4,34999.0,90.0,210531.91256157635,6.015369369455595,4.609929078014185,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48027,2016,1978.170796460177,113,3,38548.0,90.0,178035.3716814159,4.618537192108953,18.79432624113475,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48036,2016,1921.1480769230768,52,2,35904.0,90.0,172903.3269230769,4.8157120912176055,14.539007092198581,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48044,2016,2616.3174927113705,343,4,49016.0,90.0,235468.57434402333,4.803912484576941,14.893617021276595,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48054,2016,2129.574074074074,81,3,37518.0,90.0,191661.66666666666,5.108525685448762,11.347517730496454,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48078,2016,2101.137719298246,114,3,31154.0,90.0,189102.39473684214,6.069923436375494,3.900709219858156,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48082,2016,2004.0465277777778,144,4,30169.0,90.0,180364.1875,5.978460920149822,4.964539007092198,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
48084,2016,1563.7450549450548,91,3,26933.0,90.0,140737.05494505493,5.225450374821035,10.28368794326241,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
49275,2016,1045.533502538071,394,4,26586.0,90.0,94098.01522842639,3.5393822022277286,47.5177304964539,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
50297,2016,1266.4260710150522,5182,4,31789.0,90.0,113978.3463913547,3.585464984471191,46.45390070921986,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
51001,2016,1723.0059602649008,453,4,35381.0,90.0,155070.53642384105,4.382876018875698,24.113475177304963,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
52001,2016,1487.4303430079156,379,4,35748.0,90.0,133868.7308707124,3.7447893832022046,39.716312056737586,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
01059,2017,1944.9768258426966,712,4,33632.0,90.0,175047.9143258427,5.204802400268871,11.307420494699647,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02003,2017,1108.9319977103607,1747,4,30173.0,90.0,99803.87979393247,3.307721466010422,59.01060070671378,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02009,2017,659.564824120603,199,4,25469.0,90.0,59360.83417085427,2.33070926109601,95.0530035335689,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02037,2017,625.4544554455446,202,4,22138.0,90.0,56290.90099009901,2.542727481710137,87.63250883392226,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
02081,2017,591.1529761904761,168,4,25146.0,90.0,53203.76785714285,2.115794474554317,98.93992932862191,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03009,2017,597.8810231023102,606,4,25190.0,90.0,53809.29207920792,2.136137041651763,98.58657243816255,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03014,2017,1066.1492583918812,3843,4,27759.0,90.0,95953.43325526931,3.4566602995521922,52.29681978798587,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03031,2017,1649.7734054054054,925,4,22793.0,90.0,148479.60648648647,6.514263435549795,2.8268551236749118,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03047,2017,1560.1966145833333,384,4,22369.0,90.0,140417.6953125,6.277334494724842,3.1802120141342756,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03059,2017,607.2427586206896,290,4,21774.0,90.0,54651.84827586207,2.509959046379263,88.69257950530036,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03063,2017,1423.03637454982,833,4,24734.0,90.0,128073.27370948381,5.178025135824526,11.66077738515901,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03065,2017,819.488210818308,2163,4,24047.0,90.0,73753.93897364772,3.067074436463913,66.43109540636043,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03066,2017,525.4192182410424,614,4,22032.0,90.0,47287.72964169381,2.1463203359519705,98.23321554770318,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03082,2017,1575.8247035573124,506,4,22713.0,90.0,141824.2233201581,6.244187175633255,3.5335689045936394,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03093,2017,620.2003424657535,292,4,25999.0,90.0,55818.03082191781,2.1469299135319746,97.87985865724382,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03099,2017,1055.6345238095237,1764,4,22274.0,90.0,95007.10714285713,4.265381482574173,28.268551236749115,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03104,2017,621.5457249070631,269,4,22752.0,90.0,55939.11524163568,2.458646063714648,90.81272084805654,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03121,2017,1236.6119533527697,686,4,22371.0,90.0,111295.07580174926,4.974970980365172,13.780918727915195,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
03122,2017,895.0183783783783,555,4,27143.0,90.0,80551.65405405404,2.9676768984288415,70.31802120141343,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
