cod_ine,anio,trimestre,compraventas,fuente
28161,2021,4,440,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2022,1,346,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2022,2,308,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2022,3,279,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2022,4,453,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2023,1,315,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2023,2,355,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2023,3,222,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2023,4,450,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2024,1,395,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2024,2,318,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2024,3,408,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2024,4,384,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2025,1,269,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2025,2,325,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2025,3,266,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2025,4,290,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28161,2026,1,232,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2004,1,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2004,2,117,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2004,3,72,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2004,4,65,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2005,1,66,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2005,2,109,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2005,3,194,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2005,4,102,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2006,1,94,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2006,2,121,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2006,3,79,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2006,4,85,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2007,1,40,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2007,2,88,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2007,3,175,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2007,4,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2008,1,69,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2008,2,64,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2008,3,25,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2008,4,24,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2009,1,16,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2009,2,41,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2009,3,34,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2009,4,65,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2010,1,44,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2010,2,67,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2010,3,30,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2010,4,64,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2011,1,24,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2011,2,41,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2011,3,32,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2011,4,32,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2012,1,16,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2012,2,35,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2012,3,25,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2012,4,48,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2013,1,25,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2013,2,28,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2013,3,25,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2013,4,32,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2014,1,35,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2014,2,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2014,3,37,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2014,4,51,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2015,1,47,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2015,2,45,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2015,3,48,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2015,4,63,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2016,1,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2016,2,75,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2016,3,63,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2016,4,51,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2017,1,75,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2017,2,89,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2017,3,93,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2017,4,104,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2018,1,82,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2018,2,77,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2018,3,110,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2018,4,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2019,1,79,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2019,2,64,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2019,3,84,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2019,4,78,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2020,1,38,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2020,2,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2020,3,67,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2020,4,71,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2021,1,66,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2021,2,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2021,3,100,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2021,4,78,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2022,1,83,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2022,2,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2022,3,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2022,4,62,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2023,1,66,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2023,2,55,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2023,3,60,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2023,4,56,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2024,1,149,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2024,2,135,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2024,3,155,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2024,4,245,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2025,1,100,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2025,2,94,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2025,3,67,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2025,4,61,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28181,2026,1,99,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2004,1,83,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2004,2,87,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2004,3,138,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2004,4,83,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2005,1,85,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2005,2,96,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2005,3,252,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2005,4,287,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2006,1,99,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2006,2,99,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2006,3,306,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2006,4,164,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2007,1,158,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2007,2,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2007,3,72,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2007,4,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2008,1,38,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2008,2,48,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2008,3,34,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2008,4,27,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2009,1,23,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2009,2,41,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2009,3,49,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2009,4,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2010,1,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2010,2,69,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2010,3,30,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2010,4,77,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2011,1,19,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2011,2,73,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2011,3,34,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2011,4,60,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2012,1,30,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2012,2,178,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2012,3,172,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2012,4,1204,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2013,1,23,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2013,2,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2013,3,68,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2013,4,473,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2014,1,72,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2014,2,77,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2014,3,54,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2014,4,145,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2015,1,48,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2015,2,170,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2015,3,82,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2015,4,138,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2016,1,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2016,2,81,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2016,3,43,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2016,4,81,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2017,1,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2017,2,64,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2017,3,78,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2017,4,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2018,1,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2018,2,61,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2018,3,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2018,4,151,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2019,1,278,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2019,2,258,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2019,3,88,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2019,4,195,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2020,1,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2020,2,51,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2020,3,263,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2020,4,112,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2021,1,138,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2021,2,255,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2021,3,178,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2021,4,79,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2022,1,101,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2022,2,140,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2022,3,178,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2022,4,273,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2023,1,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2023,2,197,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2023,3,217,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2023,4,114,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2024,1,89,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2024,2,238,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2024,3,85,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2024,4,215,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2025,1,153,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2025,2,197,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2025,3,167,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2025,4,245,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
28903,2026,1,157,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2004,1,133,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2004,2,133,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2004,3,82,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2004,4,82,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2005,1,178,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2005,2,111,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2005,3,116,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2005,4,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2006,1,65,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2006,2,99,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2006,3,119,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2006,4,158,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2007,1,188,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2007,2,92,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2007,3,84,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2007,4,240,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2008,1,271,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2008,2,205,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2008,3,84,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2008,4,67,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2009,1,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2009,2,84,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2009,3,76,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2009,4,96,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2010,1,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2010,2,97,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2010,3,49,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2010,4,109,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2011,1,38,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2011,2,61,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2011,3,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2011,4,72,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2012,1,26,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2012,2,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2012,3,34,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2012,4,73,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2013,1,33,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2013,2,42,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2013,3,43,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2013,4,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2014,1,46,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2014,2,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2014,3,56,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2014,4,70,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2015,1,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2015,2,53,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2015,3,54,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2015,4,77,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2016,1,65,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
29007,2016,2,106,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
