cod_ine,anio,poblacion,fuente
46005,2014,29964,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2015,29838,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2016,29660,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2017,29474,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2018,29341,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2019,29561,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2020,29711,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2021,29649,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2022,29537,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2023,29825,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2024,30022,"INE, Padrón municipal, tablas provinciales 2854–2909"
46005,2025,30166,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,1996,40556,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,1998,40390,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,1999,40441,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2000,40658,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2001,40818,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2002,41264,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2003,41758,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2004,41920,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2005,42543,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2006,43253,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2007,43038,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2008,43892,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2009,44690,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2010,44758,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2011,44752,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2012,44941,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2013,44788,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2014,44518,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2015,44554,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2016,44488,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2017,44255,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2018,44393,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2019,44352,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2020,44938,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2021,44865,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2022,45451,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2023,46421,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2024,47335,"INE, Padrón municipal, tablas provinciales 2854–2909"
46017,2025,48236,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,1996,23425,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,1998,24094,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,1999,24297,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2000,24485,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2001,24608,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2002,24866,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2003,25643,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2004,26442,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2005,27028,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2006,27704,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2007,28138,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2008,29173,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2009,29914,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2010,30303,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2011,30645,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2012,30874,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2013,31028,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2014,31000,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2015,31120,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2016,31246,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2017,31320,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2018,31492,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2019,31864,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2020,32204,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2021,32313,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2022,32656,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2023,33376,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2024,34035,"INE, Padrón municipal, tablas provinciales 2854–2909"
46021,2025,34630,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,1996,25029,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,1998,24894,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,1999,25045,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2000,25028,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2001,25059,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2002,25259,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2003,25596,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2004,26192,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2005,26740,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2006,27326,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2007,27272,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2008,27770,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2009,28308,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2010,28329,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2011,28293,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2012,28358,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2013,28000,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2014,27808,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2015,27633,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2016,27607,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2017,27511,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2018,27285,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2019,27331,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2020,27430,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2021,27305,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2022,27305,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2023,27438,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2024,27968,"INE, Padrón municipal, tablas provinciales 2854–2909"
46029,2025,28306,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,1996,34061,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,1998,34426,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,1999,34869,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2000,35171,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2001,35682,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2002,36168,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2003,37213,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2004,37330,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2005,37394,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2006,37756,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2007,37402,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2008,37667,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2009,38433,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2010,38170,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2011,38205,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2012,38175,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2013,38148,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2014,37641,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2015,37546,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2016,37324,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2017,37575,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2018,37584,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2019,38024,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2020,38632,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2021,38712,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2022,38880,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2023,39702,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2024,40634,"INE, Padrón municipal, tablas provinciales 2854–2909"
46078,2025,41299,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,1996,20627,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,1998,20463,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,1999,20692,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2000,20616,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2001,20846,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2002,21414,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2003,22353,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2004,22904,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2005,23895,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2006,24916,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2007,25650,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2008,26552,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2009,27035,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2010,27175,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2011,27330,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2012,27697,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2013,27654,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2014,27478,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2015,27688,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2016,27728,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2017,27752,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2018,27827,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2019,28120,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2020,28608,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2021,28509,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2022,28679,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2023,29316,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2024,30142,"INE, Padrón municipal, tablas provinciales 2854–2909"
46094,2025,30604,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,1996,27112,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,1998,26666,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,1999,26409,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2000,26131,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2001,25739,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2002,25790,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2003,25780,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2004,25638,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2005,25509,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2006,25430,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2007,25340,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2008,25441,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2009,25499,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2010,25472,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2011,25449,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2012,25292,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2013,25174,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2014,24944,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2015,24864,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2016,24776,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2017,24491,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2018,24536,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2019,24760,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2020,25062,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2021,25035,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2022,25167,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2023,25590,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2024,26304,"INE, Padrón municipal, tablas provinciales 2854–2909"
46102,2025,26967,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,1996,26478,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,1998,25947,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,1999,25957,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2000,26053,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2001,26092,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2002,27384,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2003,28044,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2004,28515,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2005,29311,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2006,30123,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2007,30212,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2008,30633,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2009,30691,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2010,30910,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2011,30405,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2012,30213,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2013,29796,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2014,29309,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2015,28963,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2016,28771,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2017,28950,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2018,29108,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2019,29623,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2020,30197,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2021,30208,"INE, Padrón municipal, tablas provinciales 2854–2909"
46110,2022,30326,"INE, Padrón municipal, tablas provinciales 2854–2909"
